Activity Year,Respondent ID,Agency Code,Parent Respondent ID,Parent Name (Panel),Parent City (Panel),Parent State (Panel),Region,Assets,Other Lender Code,Respondent Name (Panel),Respondent City (Panel),Respondent State (Panel),Top Holder RSSD ID,Top Holder Name,Top Holder City,Top Holder State,Top Holder Country,Respondent RSSD ID,Parent RSSD ID,Respondent FIPS State Number
2015,0000066584,5,          ,                              ,                         ,  ,05,0001850281,0,CALIFORNIA COAST CU                                                   ,SAN DIEGO                ,CA                    ,0000000000,                              ,                         ,  ,                                        ,0000471196,0000000000,06
2015,0000066585,5,          ,                              ,                         ,  ,02,0000723937,0,POINT BREEZE CU                                                       ,HUNT VALLEY              ,MD                    ,0000000000,                              ,                         ,  ,                                        ,0000225090,0000000000,24
2015,0000066593,5,          ,                              ,                         ,  ,01,0000104410,0,FIRST PRIORITY CU                                                     ,BOSTON                   ,MA                    ,0000000000,                              ,                         ,  ,                                        ,0000516293,0000000000,25
2015,0000066594,5,          ,                              ,                         ,  ,01,0000411216,0,GREENWOOD CU                                                          ,WARWICK                  ,RI                    ,0000000000,                              ,                         ,  ,                                        ,0000054898,0000000000,44
2015,0000066595,5,          ,                              ,                         ,  ,01,0000232063,0,COVENTRY CU                                                           ,COVENTRY                 ,RI                    ,0000000000,                              ,                         ,  ,                                        ,0000318796,0000000000,44
2015,0000066597,5,          ,                              ,                         ,  ,01,0000468553,0,POLISH NAT CU                                                         ,CHICOPEE                 ,MA                    ,0000000000,                              ,                         ,  ,                                        ,0000485193,0000000000,25
2015,0000066638,5,          ,                              ,                         ,  ,01,0000236869,0,GUARDIAN CU                                                           ,WEST MILWAUKEE           ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000101390,0000000000,55
2015,0000066642,5,          ,                              ,                         ,  ,01,0002075216,0,COMMUNITY FIRST CU                                                    ,APPLETON                 ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000813394,0000000000,55
2015,0000066652,5,          ,                              ,                         ,  ,01,0000172435,0,PROSPERA CU                                                           ,APPLETON                 ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0001002597,0000000000,55
2015,0000066657,5,          ,                              ,                         ,  ,01,0000070815,0,KIMCENTRAL CU                                                         ,NEENAH                   ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0001018749,0000000000,55
2015,0000066675,5,          ,                              ,                         ,  ,01,0000117373,0,APPLETREE CU                                                          ,WEST ALLIS               ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000040798,0000000000,55
2015,0000066699,5,          ,                              ,                         ,  ,01,0000621059,0,LEOMINSTER CU                                                         ,LEOMINSTER               ,MA                    ,0000000000,                              ,                         ,  ,                                        ,0000430595,0000000000,25
2015,0000066703,5,          ,                              ,                         ,  ,05,0002792742,0,WESCOM CENTRAL CU                                                     ,PASADENA                 ,CA                    ,0000000000,                              ,                         ,  ,                                        ,0000344692,0000000000,06
2015,0000066705,5,          ,                              ,                         ,  ,05,0000116724,0,TRANSWEST CU                                                          ,SALT LAKE CITY           ,UT                    ,0000000000,                              ,                         ,  ,                                        ,0000314097,0000000000,49
2015,0000066706,5,          ,                              ,                         ,  ,01,0000227262,0,MEMBERS PLUS CU                                                       ,MEDFORD                  ,MA                    ,0000000000,                              ,                         ,  ,                                        ,0000202493,0000000000,25
2015,0000066707,5,          ,                              ,                         ,  ,01,0000084453,0,SOUTHERN LAKES CU                                                     ,KENOSHA                  ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000887890,0000000000,55
2015,0000066710,5,          ,                              ,                         ,  ,01,0000226855,0,HEARTLAND CU                                                          ,MADISON                  ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000117896,0000000000,55
2015,0000066731,5,          ,                              ,                         ,  ,01,0001013366,0,FOX CMNTY CU                                                          ,APPLETON                 ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000941699,0000000000,55
2015,0000066733,5,          ,                              ,                         ,  ,01,0000113524,0,NEW BEDFORD CU                                                        ,NEW BEDFORD              ,MA                    ,0000000000,                              ,                         ,  ,                                        ,0000581899,0000000000,25
2015,0000066734,5,          ,                              ,                         ,  ,05,0000183031,0,NORTH COAST CU                                                        ,BELLINGHAM               ,WA                    ,0000000000,                              ,                         ,  ,                                        ,0000001892,0000000000,53
2015,0000066742,5,          ,                              ,                         ,  ,01,0000929074,0,WESTCONSIN CU                                                         ,MENOMONIE                ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000591599,0000000000,55
2015,0000066751,5,          ,                              ,                         ,  ,01,0002635874,0,LANDMARK CU                                                           ,NEW BERLIN               ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000572495,0000000000,55
2015,0000066752,5,          ,                              ,                         ,  ,01,0000534898,0,MARINE CU                                                             ,FOND DU LAC              ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000209595,0000000000,55
2015,0000066760,5,          ,                              ,                         ,  ,01,0000076477,0,PREMIER FNCL CU                                                       ,NEW HOLSTEIN             ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000054094,0000000000,55
2015,0000066777,5,          ,                              ,                         ,  ,01,0000593306,0,CITIZENSFIRST CU                                                      ,OSHKOSH                  ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000607799,0000000000,55
2015,0000066787,5,          ,                              ,                         ,  ,02,0001214980,0,MUNICIPAL EMPL CU OF BALTIMORE                                        ,BALTIMORE                ,MD                    ,0000000000,                              ,                         ,  ,                                        ,0000572794,0000000000,24
2015,0000066788,5,          ,                              ,                         ,  ,05,0000128302,0,SAN JOAQUIN PWR EMPL CU                                               ,FRESNO                   ,CA                    ,0000000000,                              ,                         ,  ,                                        ,0000981891,0000000000,06
2015,0000066818,5,          ,                              ,                         ,  ,04,0001071469,0,FIRST CMNTY CU                                                        ,HOUSTON                  ,TX                    ,0000000000,                              ,                         ,  ,                                        ,0000794194,0000000000,48
2015,0000066819,5,          ,                              ,                         ,  ,01,0000090791,0,ATHOL CU                                                              ,ATHOL                    ,MA                    ,0000000000,                              ,                         ,  ,                                        ,0000428798,0000000000,25
2015,0000066824,5,          ,                              ,                         ,  ,01,0000514490,0,FREEDOM CU                                                            ,SPRINGFIELD              ,MA                    ,0000000000,                              ,                         ,  ,                                        ,0000427193,0000000000,25
2015,0000066827,5,          ,                              ,                         ,  ,02,0000083720,0,ABBEY CU                                                              ,VANDALIA                 ,OH                    ,0000000000,                              ,                         ,  ,                                        ,0000774598,0000000000,39
2015,0000066832,5,          ,                              ,                         ,  ,05,0000070959,0,HEALTH CARE CU                                                        ,SALT LAKE CITY           ,UT                    ,0000000000,                              ,                         ,  ,                                        ,0000320490,0000000000,49
2015,0000066834,5,          ,                              ,                         ,  ,01,0001543002,0,ROYAL CU                                                              ,EAU CLAIRE               ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000961295,0000000000,55
2015,0000066835,5,          ,                              ,                         ,  ,02,0000292663,0,DAY AIR CU                                                            ,KETTERING                ,OH                    ,0000000000,                              ,                         ,  ,                                        ,0000501794,0000000000,39
2015,0000066836,5,          ,                              ,                         ,  ,02,0002681182,0,VIRGINIA CU                                                           ,NORTH CHESTERFIELD       ,VA                    ,0000000000,                              ,                         ,  ,                                        ,0000807795,0000000000,51
2015,0000066840,5,          ,                              ,                         ,  ,02,0000110243,0,CODE CU                                                               ,DAYTON                   ,OH                    ,0000000000,                              ,                         ,  ,                                        ,0000305974,0000000000,39
2015,0000066841,5,          ,                              ,                         ,  ,05,0001421899,0,NUMERICA CU                                                           ,SPOKANE VALLEY           ,WA                    ,0000000000,                              ,                         ,  ,                                        ,0000681191,0000000000,53
2015,0000066844,5,          ,                              ,                         ,  ,01,0000194082,0,CLOVERBELT CU                                                         ,WAUSAU                   ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000850492,0000000000,55
2015,0000066847,5,          ,                              ,                         ,  ,05,0000215763,0,EAGLE CMNTY CU                                                        ,LAKE FOREST              ,CA                    ,0000000000,                              ,                         ,  ,                                        ,0000610294,0000000000,06
2015,0000066848,5,          ,                              ,                         ,  ,01,0001134942,0,COVANTAGE CU                                                          ,ANTIGO                   ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000989794,0000000000,55
2015,0000066849,5,          ,                              ,                         ,  ,01,0000101319,0,HARBOR CU                                                             ,GREEN BAY                ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000841892,0000000000,55
2015,0000066851,5,          ,                              ,                         ,  ,01,0000182727,0,UNISON CU                                                             ,KAUKAUNA                 ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000792499,0000000000,55
2015,0000066854,5,          ,                              ,                         ,  ,03,0000075154,0,WNC COMMUNITY CU                                                      ,WAYNESVILLE              ,NC                    ,0000000000,                              ,                         ,  ,                                        ,0000293697,0000000000,37
2015,0000066865,5,          ,                              ,                         ,  ,01,0001098344,0,CAPITAL CU                                                            ,GREEN BAY                ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000721994,0000000000,55
2015,0000066872,5,          ,                              ,                         ,  ,01,0000278952,0,KOHLER CU                                                             ,KOHLER                   ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000050993,0000000000,55
2015,0000066884,5,          ,                              ,                         ,  ,01,0000139826,0,DANE CTY CU                                                           ,MADISON                  ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000732392,0000000000,55
2015,0000066886,5,          ,                              ,                         ,  ,03,0000275119,0,TENNESSEE CU                                                          ,NASHVILLE                ,TN                    ,0000000000,                              ,                         ,  ,                                        ,0000446699,0000000000,47
2015,0000066924,5,          ,                              ,                         ,  ,02,0000275038,0,DBA VALLEYSTAR CREDIT UNION                                           ,MARTINSVILLE             ,VA                    ,0000000000,                              ,                         ,  ,                                        ,0000939191,0000000000,51
2015,0000066929,5,          ,                              ,                         ,  ,02,0000077475,0,RICHMOND POSTAL CU                                                    ,RICHMOND                 ,VA                    ,0000000000,                              ,                         ,  ,                                        ,0000039895,0000000000,51
2015,0000066956,5,          ,                              ,                         ,  ,02,0000081338,0,NORTHERN STAR CU                                                      ,PORTSMOUTH               ,VA                    ,0000000000,                              ,                         ,  ,                                        ,0000260091,0000000000,51
2015,0000066965,5,          ,                              ,                         ,  ,02,0000135352,0,BEACON CU                                                             ,LYNCHBURG                ,VA                    ,0000000000,                              ,                         ,  ,                                        ,0001018897,0000000000,51
2015,0000066973,5,          ,                              ,                         ,  ,02,0000259648,0,DOMINION CU                                                           ,RICHMOND                 ,VA                    ,0000000000,                              ,                         ,  ,                                        ,0000244998,0000000000,51
2015,0000066983,5,          ,                              ,                         ,  ,01,0000274785,0,CO OP CU                                                              ,BLACK RIVER FALLS        ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000808998,0000000000,55
2015,0000066992,5,          ,                              ,                         ,  ,01,0000090972,0,PARKER CMNTY CU                                                       ,JANESVILLE               ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000114194,0000000000,55
2015,0000066998,5,          ,                              ,                         ,  ,01,0000389174,0,BLACKHAWK CMNTY CU                                                    ,JANESVILLE               ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000663692,0000000000,55
2015,0000067000,5,          ,                              ,                         ,  ,01,0000046793,0,BROKAW CU                                                             ,WESTON                   ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000752792,0000000000,55
2015,0000067012,5,          ,                              ,                         ,  ,01,0000122421,0,1ST CMNTY CU                                                          ,SPARTA                   ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000203294,0000000000,55
2015,0000067017,5,          ,                              ,                         ,  ,01,0000076745,0,NEW CU                                                                ,OCONTO FALLS             ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000943796,0000000000,55
2015,0000067021,5,          ,                              ,                         ,  ,03,0000103958,0,NORTHEAST CMNTY CU                                                    ,ELIZABETHTON             ,TN                    ,0000000000,                              ,                         ,  ,                                        ,0000522593,0000000000,47
2015,0000067068,5,          ,                              ,                         ,  ,05,0000059107,0,HERCULES CU                                                           ,SALT LAKE CITY           ,UT                    ,0000000000,                              ,                         ,  ,                                        ,0000264192,0000000000,49
2015,0000067132,5,          ,                              ,                         ,  ,05,0000535161,0,UTAH PWR CU                                                           ,SALT LAKE CITY           ,UT                    ,0000000000,                              ,                         ,  ,                                        ,0000513199,0000000000,49
2015,0000067146,5,          ,                              ,                         ,  ,05,0000068770,0,NEBO CU                                                               ,SPRINGVILLE              ,UT                    ,0000000000,                              ,                         ,  ,                                        ,0000340498,0000000000,49
2015,0000067147,5,          ,                              ,                         ,  ,05,0000046319,0,PACIFIC HORIZON CU                                                    ,SPRINGVILLE              ,UT                    ,0000000000,                              ,                         ,  ,                                        ,0000278591,0000000000,49
2015,0000067153,5,          ,                              ,                         ,  ,05,0000097148,0,MEMBERS FIRST CU                                                      ,BRIGHAM CITY             ,UT                    ,0000000000,                              ,                         ,  ,                                        ,0000448693,0000000000,49
2015,0000067173,5,          ,                              ,                         ,  ,01,0000280431,0,SUPERIOR CHOICE CU                                                    ,SUPERIOR                 ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000595793,0000000000,55
2015,0000067176,5,          ,                              ,                         ,  ,01,0000053749,0,FOND DU LAC CU                                                        ,FOND DU LAC              ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000149495,0000000000,55
2015,0000067178,5,          ,                              ,                         ,  ,04,0000104356,0,ACCESS CMNTY CU                                                       ,AMARILLO                 ,TX                    ,0000000000,                              ,                         ,  ,                                        ,0000556990,0000000000,48
2015,0000067181,5,          ,                              ,                         ,  ,04,0000084910,0,FOOTHILLS CU                                                          ,LAKEWOOD                 ,CO                    ,0000000000,                              ,                         ,  ,                                        ,0000731573,0000000000,08
2015,0000067187,5,          ,                              ,                         ,  ,04,0000069475,0,TECU CU                                                               ,WICHITA                  ,KS                    ,0000000000,                              ,                         ,  ,                                        ,0000091893,0000000000,20
2015,0000067190,5,          ,                              ,                         ,  ,01,0002076035,0,SUMMIT CU                                                             ,MADISON                  ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000734499,0000000000,55
2015,0000067195,5,          ,                              ,                         ,  ,04,0000204807,0,ARSENAL CU                                                            ,ARNOLD                   ,MO                    ,0000000000,                              ,                         ,  ,                                        ,0000004893,0000000000,29
2015,0000067201,5,          ,                              ,                         ,  ,05,0000062897,0,WHITE RIVER CU                                                        ,ENUMCLAW                 ,WA                    ,0000000000,                              ,                         ,  ,                                        ,0000325187,0000000000,53
2015,0000067214,5,          ,                              ,                         ,  ,01,0000102312,0,FIRST CMNTY CU                                                        ,BELOIT                   ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000914796,0000000000,55
2015,0000067222,5,          ,                              ,                         ,  ,02,0000059582,0,STATE CU                                                              ,CHARLESTON               ,WV                    ,0000000000,                              ,                         ,  ,                                        ,0001019568,0000000000,54
2015,0000067226,5,          ,                              ,                         ,  ,04,0000092138,0,CREDIT UNION ROCKIES                                                  ,GOLDEN                   ,CO                    ,0000000000,                              ,                         ,  ,                                        ,0000740575,0000000000,08
2015,0000067238,5,          ,                              ,                         ,  ,01,0000097927,0,GLACIER HILLS CU                                                      ,WEST BEND                ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000065894,0000000000,55
2015,0000067248,5,          ,                              ,                         ,  ,01,0000179592,0,UNITEDONE CU                                                          ,MANITOWOC                ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000947990,0000000000,55
2015,0000067252,5,          ,                              ,                         ,  ,03,0000248541,0,ALABAMA TEACHERS CU                                                   ,GADSDEN                  ,AL                    ,0000000000,                              ,                         ,  ,                                        ,0000181383,0000000000,01
2015,0000067262,5,          ,                              ,                         ,  ,05,0000156641,0,NORTHWEST PLUS CU                                                     ,EVERETT                  ,WA                    ,0000000000,                              ,                         ,  ,                                        ,0000082891,0000000000,53
2015,0000067264,5,          ,                              ,                         ,  ,05,0000620763,0,HORIZON CU                                                            ,SPOKANE                  ,WA                    ,0000000000,                              ,                         ,  ,                                        ,0000820673,0000000000,53
2015,0000067269,5,          ,                              ,                         ,  ,01,0000246997,0,RHODE ISLAND CU                                                       ,PROVIDENCE               ,RI                    ,0000000000,                              ,                         ,  ,                                        ,0000222893,0000000000,44
2015,0000067270,5,          ,                              ,                         ,  ,01,0000227611,0,WESTERLY CMNTY CU                                                     ,WESTERLY                 ,RI                    ,0000000000,                              ,                         ,  ,                                        ,0000525996,0000000000,44
2015,0000067278,5,          ,                              ,                         ,  ,01,0001675475,0,PAWTUCKET CU                                                          ,PAWTUCKET                ,RI                    ,0000000000,                              ,                         ,  ,                                        ,0000050694,0000000000,44
2015,0000067290,5,          ,                              ,                         ,  ,03,0001252485,0,COMMUNITY FIRST CU OF FL                                              ,JACKSONVILLE             ,FL                    ,0000000000,                              ,                         ,  ,                                        ,0000876492,0000000000,12
2015,0000067297,5,          ,                              ,                         ,  ,03,0003259612,0,SPACE COAST CU                                                        ,MELBOURNE                ,FL                    ,0000000000,                              ,                         ,  ,                                        ,0000026998,0000000000,12
2015,0000067300,5,          ,                              ,                         ,  ,03,0000048385,0,FLORIDA DOT CU                                                        ,TALLAHASSEE              ,FL                    ,0000000000,                              ,                         ,  ,                                        ,0000824493,0000000000,12
2015,0000067316,5,          ,                              ,                         ,  ,03,0000123653,0,ALIVE CU                                                              ,JACKSONVILLE             ,FL                    ,0000000000,                              ,                         ,  ,                                        ,0000472399,0000000000,12
2015,0000067319,5,          ,                              ,                         ,  ,03,0000069071,0,CENTRAL FL POSTAL CU                                                  ,ORLANDO                  ,FL                    ,0000000000,                              ,                         ,  ,                                        ,0000837297,0000000000,12
2015,0000067329,5,          ,                              ,                         ,  ,03,0000280299,0,ENVISION CU                                                           ,TALLAHASSEE              ,FL                    ,0000000000,                              ,                         ,  ,                                        ,0000293295,0000000000,12
2015,0000067330,5,          ,                              ,                         ,  ,03,0000117901,0,MIAMI POSTAL SVC CU                                                   ,MIAMI                    ,FL                    ,0000000000,                              ,                         ,  ,                                        ,0000845395,0000000000,12
2015,0000067332,5,          ,                              ,                         ,  ,03,0000069390,0,SUN CU                                                                ,HOLLYWOOD                ,FL                    ,0000000000,                              ,                         ,  ,                                        ,0000301396,0000000000,12
2015,0000067342,5,          ,                              ,                         ,  ,03,0000067490,0,CONNECT CU                                                            ,FORT LAUDERDALE          ,FL                    ,0000000000,                              ,                         ,  ,                                        ,0000847492,0000000000,12
2015,0000067344,5,          ,                              ,                         ,  ,03,0000504909,0,INSIGHT CU                                                            ,ORLANDO                  ,FL                    ,0000000000,                              ,                         ,  ,                                        ,0000174778,0000000000,12
2015,0000067347,5,          ,                              ,                         ,  ,03,0000429884,0,BRIGHTSTAR CU                                                         ,FORT LAUDERDALE          ,FL                    ,0000000000,                              ,                         ,  ,                                        ,0000024994,0000000000,12
2015,0000067348,5,          ,                              ,                         ,  ,03,0000189785,0,UNIVERSITY CU                                                         ,MIAMI                    ,FL                    ,0000000000,                              ,                         ,  ,                                        ,0000019495,0000000000,12
2015,0000067352,5,          ,                              ,                         ,  ,01,0001089849,0,JEANNE D'ARC CU                                                       ,LOWELL                   ,MA                    ,0000000000,                              ,                         ,  ,                                        ,0000194392,0000000000,25
2015,0000067367,5,          ,                              ,                         ,  ,03,0000074244,0,CGR CU                                                                ,MACON                    ,GA                    ,0000000000,                              ,                         ,  ,                                        ,0000112293,0000000000,13
2015,0000067388,5,          ,                              ,                         ,  ,03,0000066399,0,MUTUAL SVG CU                                                         ,ATLANTA                  ,GA                    ,0000000000,                              ,                         ,  ,                                        ,0000274490,0000000000,13
2015,0000067389,5,          ,                              ,                         ,  ,03,0002038646,0,ATLANTA POSTAL CU                                                     ,ATLANTA                  ,GA                    ,0000000000,                              ,                         ,  ,                                        ,0001015793,0000000000,13
2015,0000067390,5,          ,                              ,                         ,  ,03,0001828682,0,GEORGIAS OWN CU                                                       ,ATLANTA                  ,GA                    ,0000000000,                              ,                         ,  ,                                        ,0000335092,0000000000,13
2015,0000067394,5,          ,                              ,                         ,  ,03,0000053675,0,MEMBERS UNITED CU                                                     ,ALBANY                   ,GA                    ,0000000000,                              ,                         ,  ,                                        ,0000129497,0000000000,13
2015,0000067399,5,          ,                              ,                         ,  ,03,0000047998,0,HEALTH CTR CU                                                         ,AUGUSTA                  ,GA                    ,0000000000,                              ,                         ,  ,                                        ,0000183293,0000000000,13
2015,0000067428,5,          ,                              ,                         ,  ,04,0000295584,0,PUBLIC EMPL CU                                                        ,AUSTIN                   ,TX                    ,0000000000,                              ,                         ,  ,                                        ,0000572093,0000000000,48
2015,0000067443,5,          ,                              ,                         ,  ,03,0000130089,0,FOCUS CU                                                              ,CHATTAHOOCHEE            ,FL                    ,0000000000,                              ,                         ,  ,                                        ,0000294890,0000000000,12
2015,0000067444,5,          ,                              ,                         ,  ,03,0000076657,0,PRIORITY ONE CU OF FL                                                 ,FORT LAUDERDALE          ,FL                    ,0000000000,                              ,                         ,  ,                                        ,0000097895,0000000000,12
2015,0000067452,5,          ,                              ,                         ,  ,04,0000072072,0,TEXAS HEALTH CU                                                       ,AUSTIN                   ,TX                    ,0000000000,                              ,                         ,  ,                                        ,0000633798,0000000000,48
2015,0000067465,5,          ,                              ,                         ,  ,04,0000326762,0,TEXAS BAY AREA CU                                                     ,HOUSTON                  ,TX                    ,0000000000,                              ,                         ,  ,                                        ,0000720791,0000000000,48
2015,0000067470,5,          ,                              ,                         ,  ,04,0000190462,0,AMERICA'S CU                                                          ,GARLAND                  ,TX                    ,0000000000,                              ,                         ,  ,                                        ,0000744292,0000000000,48
2015,0000067481,5,          ,                              ,                         ,  ,01,0000204355,0,SOUTHERN MA CU                                                        ,FAIRHAVEN                ,MA                    ,0000000000,                              ,                         ,  ,                                        ,0000215297,0000000000,25
2015,0000067494,5,          ,                              ,                         ,  ,04,0000225483,0,EDUCATION CU                                                          ,AMARILLO                 ,TX                    ,0000000000,                              ,                         ,  ,                                        ,0000647094,0000000000,48
2015,0000067507,5,          ,                              ,                         ,  ,04,0000076417,0,PRESTIGE CMNTY CU                                                     ,DALLAS                   ,TX                    ,0000000000,                              ,                         ,  ,                                        ,0000948090,0000000000,48
2015,0000067508,5,          ,                              ,                         ,  ,04,0000477812,0,MEMBERS CHOICE CU                                                     ,HOUSTON                  ,TX                    ,0000000000,                              ,                         ,  ,                                        ,0000837596,0000000000,48
2015,0000067517,5,          ,                              ,                         ,  ,04,0000066347,0,METRO MEDICAL CU                                                      ,DALLAS                   ,TX                    ,0000000000,                              ,                         ,  ,                                        ,0000685797,0000000000,48
2015,0000067521,5,          ,                              ,                         ,  ,03,0000119549,0,GUARDIANS CU                                                          ,WEST PALM BEACH          ,FL                    ,0000000000,                              ,                         ,  ,                                        ,0000307697,0000000000,12
2015,0000067532,5,          ,                              ,                         ,  ,04,0000149985,0,FORT WORTH CITY CU                                                    ,FORT WORTH               ,TX                    ,0000000000,                              ,                         ,  ,                                        ,0000704595,0000000000,48
2015,0000067535,5,          ,                              ,                         ,  ,04,0000756473,0,DATCU CU                                                              ,DENTON                   ,TX                    ,0000000000,                              ,                         ,  ,                                        ,0000972394,0000000000,48
2015,0000067538,5,          ,                              ,                         ,  ,03,0000140416,0,MEMBERS FIRST CU                                                      ,DECATUR                  ,GA                    ,0000000000,                              ,                         ,  ,                                        ,0000241885,0000000000,13
2015,0000067541,5,          ,                              ,                         ,  ,01,0000647250,0,LIBERTY BAY CU                                                        ,BRAINTREE                ,MA                    ,0000000000,                              ,                         ,  ,                                        ,0000018292,0000000000,25
2015,0000067544,5,          ,                              ,                         ,  ,04,0000064728,0,BAYLOR HEALTH CARE SYS CU                                             ,DALLAS                   ,TX                    ,0000000000,                              ,                         ,  ,                                        ,0000891392,0000000000,48
2015,0000067550,5,          ,                              ,                         ,  ,04,0000086556,0,SOUTHWEST 66 CU                                                       ,ODESSA                   ,TX                    ,0000000000,                              ,                         ,  ,                                        ,0000664895,0000000000,48
2015,0000067554,5,          ,                              ,                         ,  ,04,0000069239,0,POSTEL FAM CU                                                         ,WICHITA FALLS            ,TX                    ,0000000000,                              ,                         ,  ,                                        ,0000974491,0000000000,48
2015,0000067558,5,          ,                              ,                         ,  ,01,0000130946,0,COMMUNITY CU OF LYNN                                                  ,LYNN                     ,MA                    ,0000000000,                              ,                         ,  ,                                        ,0000098799,0000000000,25
2015,0000067559,5,          ,                              ,                         ,  ,01,0000046140,0,EVERETT CU                                                            ,EVERETT                  ,MA                    ,0000000000,                              ,                         ,  ,                                        ,0000207199,0000000000,25
2015,0000067576,5,          ,                              ,                         ,  ,04,0000078984,0,COOPERATIVE TEACHERS CU                                               ,TYLER                    ,TX                    ,0000000000,                              ,                         ,  ,                                        ,0000770693,0000000000,48
